2, 20, 14010.00, 9650.00, 2.88, 2.03, 0.99, 0.98, 0.02, 0.03
2, 20, 14010.00, 14869.50, 2.88, 2.86, 0.99, 0.99, 0.02, 0.02
2, 40, 48430.00, 56695.00, 5.01, 5.47, 1.00, 1.00, 0.01, 0.01
2, 60, 76150.00, 95010.00, 5.28, 6.10, 1.00, 1.00, 0.01, 0.01
2, 80, 102850.00, 130979.00, 5.22, 6.31, 1.00, 1.00, 0.01, 0.01
2, 100, 153790.00, 171565.00, 6.24, 6.63, 1.00, 1.00, 0.01, 0.01
5, 20, 5290.00, 4223.33, 2.73, 2.01, 0.98, 0.90, 0.05, 0.06
5, 20, 5290.00, 6035.50, 2.73, 2.80, 0.98, 0.96, 0.05, 0.04
5, 40, 18990.00, 23119.55, 4.87, 5.53, 1.00, 0.99, 0.03, 0.02
5, 60, 30514.00, 41023.00, 5.14, 6.57, 0.99, 0.99, 0.03, 0.02
5, 80, 45630.00, 53591.50, 5.80, 6.46, 0.99, 0.99, 0.02, 0.02
5, 100, 62994.00, 67760.05, 6.34, 6.53, 1.00, 1.00, 0.02, 0.02
10, 20, 2750.00, 2757.00, 2.70, 2.03, 0.94, 0.70, 0.10, 0.10
10, 20, 2750.00, 3397.00, 2.70, 2.91, 0.94, 0.88, 0.10, 0.08
10, 40, 12250.00, 14753.40, 6.10, 6.95, 0.98, 0.96, 0.04, 0.04
10, 60, 20662.00, 22714.85, 6.93, 7.23, 0.98, 0.98, 0.04, 0.04
10, 80, 28510.00, 33142.10, 7.09, 7.92, 0.98, 0.98, 0.04, 0.03
10, 100, 35920.00, 42474.15, 7.11, 8.14, 0.99, 0.99, 0.04, 0.03
